41.0	-1	65.0	-1	-1	2	0	RIGHT	
42.0	-1	64.0	-1	-1	2	0	RIGHT	
43.0	-1	63.0	-1	-1	2	0	RIGHT	
44.0	-1	62.0	-1	-1	2	0	RIGHT	
45.0	-1	61.0	-1	-1	2	0	RIGHT	
46.0	-1	60.0	-1	-1	2	0	RIGHT	
47.0	-1	59.0	-1	-1	2	0	RIGHT	
48.0	-1	58.0	-1	-1	2	0	RIGHT	
49.0	-1	57.0	-1	-1	2	0	RIGHT	
50.0	-1	56.0	-1	-1	2	0	RIGHT	
51.0	-1	55.0	-1	-1	2	0	RIGHT	
52.0	-1	54.0	-1	-1	2	0	RIGHT	
53.0	-1	53.0	-1	-1	2	0	RIGHT	
54.0	-1	52.0	-1	-1	2	0	RIGHT	
55.0	-1	51.0	-1	-1	2	0	RIGHT	
56.0	-1	50.0	-1	-1	2	0	RIGHT	
57.0	-1	49.0	-1	-1	2	0	RIGHT	
58.0	-1	48.0	-1	-1	1	0	UP	
57.0	-1	49.0	-1	-1	1	0	UP	
56.0	-1	50.0	-1	-1	1	0	UP	
55.0	-1	51.0	-1	-1	1	0	UP	
54.0	-1	52.0	-1	-1	1	0	UP	
53.0	-1	53.0	-1	-1	1	0	UP	
52.0	-1	54.0	-1	-1	1	0	UP	
51.0	-1	55.0	-1	-1	1	0	UP	
50.0	-1	56.0	-1	-1	1	0	UP	
49.0	-1	57.0	-1	-1	1	0	UP	
48.0	-1	58.0	-1	-1	1	0	UP	
47.0	-1	59.0	-1	-1	1	0	UP	
46.0	-1	60.0	-1	-1	2	0	RIGHT	
47.0	-1	59.0	-1	-1	2	0	RIGHT	
48.0	-1	58.0	-1	-1	2	0	RIGHT	
49.0	-1	57.0	-1	-1	2	0	RIGHT	
50.0	-1	56.0	-1	-1	2	0	RIGHT	
51.0	-1	55.0	-1	-1	2	0	RIGHT	
52.0	-1	54.0	-1	-1	2	0	RIGHT	
53.0	-1	53.0	-1	-1	2	0	RIGHT	
54.0	-1	52.0	-1	-1	2	0	RIGHT	
55.0	-1	51.0	-1	-1	2	0	RIGHT	
56.0	-1	50.0	-1	-1	2	0	RIGHT	
57.0	-1	49.0	-1	-1	2	0	RIGHT	
58.0	-1	48.0	-1	-1	2	0	RIGHT	
59.0	-1	47.0	-1	-1	2	0	RIGHT	
60.0	-1	46.0	-1	-1	2	0	RIGHT	
61.0	-1	45.0	-1	-1	2	0	RIGHT	
62.0	-1	44.0	-1	-1	2	0	RIGHT	
63.0	-1	43.0	-1	-1	2	2	RIGHT	
63.0	-1	42.0	-1	-1	2	2	RIGHT	
63.0	-1	41.0	-1	-1	2	2	RIGHT	
63.0	-1	40.0	-1	-1	2	2	RIGHT	
63.0	-1	39.0	-1	-1	2	2	RIGHT	
63.0	-1	38.0	-1	-1	2	2	RIGHT	
63.0	-1	37.0	-1	-1	2	2	RIGHT	
63.0	-1	36.0	-1	-1	1	2	UP	
61.0	-1	37.0	-1	-1	1	2	UP	
59.0	-1	38.0	-1	-1	1	2	UP	
57.0	-1	39.0	-1	-1	1	2	UP	
55.0	-1	40.0	-1	-1	1	2	UP	
53.0	-1	41.0	-1	-1	1	2	UP	
51.0	-1	42.0	-1	-1	1	2	UP	
49.0	-1	43.0	-1	-1	1	2	UP	
47.0	-1	44.0	-1	-1	1	2	UP	
45.0	-1	45.0	-1	-1	1	2	UP	
43.0	-1	46.0	-1	-1	1	2	UP	
41.0	-1	47.0	-1	-1	1	2	UP	
39.0	-1	48.0	-1	-1	1	2	UP	
37.0	-1	49.0	-1	-1	1	2	UP	
35.0	-1	50.0	-1	-1	1	2	UP	
33.0	-1	51.0	-1	-1	1	2	UP	
31.0	-1	52.0	-1	-1	1	2	UP	
29.0	-1	53.0	-1	-1	1	2	UP	
27.0	-1	54.0	-1	-1	1	2	UP	
25.0	-1	55.0	-1	-1	1	2	UP	
23.0	-1	56.0	-1	-1	1	2	UP	
21.0	-1	57.0	-1	-1	1	2	UP	
19.0	-1	58.0	-1	-1	3	2	DOWN	
19.0	-1	57.0	-1	-1	3	2	DOWN	
19.0	-1	56.0	-1	-1	3	2	DOWN	
19.0	-1	55.0	-1	-1	3	2	DOWN	
19.0	-1	54.0	-1	-1	3	2	DOWN	
19.0	-1	53.0	-1	-1	3	3	DOWN	
19.0	-1	52.0	-1	-1	3	3	DOWN	
19.0	-1	51.0	-1	-1	3	3	DOWN	
19.0	-1	50.0	-1	-1	3	3	DOWN	
19.0	-1	49.0	-1	-1	3	3	DOWN	
19.0	-1	48.0	-1	-1	2	3	RIGHT	
19.0	-1	47.0	-1	-1	2	3	RIGHT	
19.0	-1	46.0	-1	-1	2	3	RIGHT	
19.0	-1	45.0	-1	-1	2	3	RIGHT	
19.0	-1	44.0	-1	-1	2	3	RIGHT	
19.0	-1	43.0	-1	-1	2	3	RIGHT	
19.0	-1	42.0	-1	-1	2	3	RIGHT	
19.0	-1	41.0	-1	-1	2	3	RIGHT	
19.0	-1	40.0	-1	-1	2	3	RIGHT	
19.0	-1	41.0	-1	-1	2	3	RIGHT	
19.0	-1	42.0	-1	-1	2	3	RIGHT	
19.0	-1	43.0	-1	-1	2	3	RIGHT	
19.0	-1	44.0	-1	-1	2	3	RIGHT	
78.0	-1	44.0	-1	-1	2	4	RIGHT	
76.0	-1	43.0	-1	-1	2	4	RIGHT	
74.0	-1	42.0	-1	-1	2	4	RIGHT	
72.0	-1	41.0	-1	-1	2	4	RIGHT	
70.0	-1	40.0	-1	-1	2	4	RIGHT	
68.0	-1	41.0	-1	-1	2	4	RIGHT	
66.0	-1	42.0	-1	-1	2	4	RIGHT	
64.0	-1	43.0	-1	-1	2	4	RIGHT	
62.0	-1	44.0	-1	-1	2	4	RIGHT	
60.0	-1	45.0	-1	-1	2	4	RIGHT	
58.0	-1	46.0	-1	-1	2	4	RIGHT	
56.0	-1	47.0	-1	-1	2	4	RIGHT	
54.0	-1	48.0	-1	-1	1	4	UP	
52.0	-1	49.0	-1	-1	1	4	UP	
50.0	-1	50.0	-1	-1	1	4	UP	
48.0	-1	51.0	-1	-1	1	4	UP	
46.0	-1	52.0	-1	-1	1	4	UP	
44.0	-1	53.0	-1	-1	1	4	UP	
42.0	-1	54.0	-1	-1	1	4	UP	
19.0	-1	55.0	-1	-1	1	2	UP	
19.0	-1	56.0	-1	-1	1	2	UP	
19.0	-1	57.0	-1	-1	1	2	UP	
19.0	-1	58.0	-1	-1	1	2	UP	
19.0	-1	57.0	-1	-1	1	2	UP	
19.0	-1	56.0	-1	-1	1	2	UP	
19.0	-1	55.0	-1	-1	1	2	UP	
19.0	-1	54.0	-1	-1	1	2	UP	
19.0	-1	53.0	-1	-1	1	2	UP	
19.0	-1	52.0	-1	-1	1	2	UP	
19.0	-1	51.0	-1	-1	1	2	UP	
18.0	-1	50.0	-1	-1	1	4	UP	
16.0	-1	49.0	-1	-1	1	4	UP	
14.0	-1	48.0	-1	-1	1	4	UP	
12.0	-1	47.0	-1	-1	1	4	UP	
10.0	-1	46.0	-1	-1	1	4	UP	
8.0	-1	45.0	-1	-1	1	4	UP	
6.0	-1	44.0	-1	-1	1	4	UP	
6.0	-1	43.0	-1	-1	1	4	UP	
6.0	-1	42.0	-1	-1	1	4	UP	
6.0	-1	41.0	-1	-1	1	4	UP	
6.0	-1	40.0	-1	-1	1	4	UP	
6.0	-1	39.0	-1	-1	1	4	UP	
6.0	-1	38.0	-1	-1	1	1	UP	
6.0	-1	37.0	-1	-1	1	1	UP	
6.0	-1	36.0	-1	-1	1	1	UP	
6.0	-1	35.0	-1	-1	1	1	UP	
6.0	-1	34.0	-1	-1	1	1	UP	
6.0	-1	33.0	-1	-1	1	1	UP	
6.0	-1	32.0	-1	-1	1	1	UP	
6.0	-1	31.0	-1	-1	1	1	UP	
6.0	-1	30.0	-1	-1	1	1	UP	
6.0	-1	29.0	-1	-1	1	1	UP	
6.0	-1	28.0	-1	-1	1	1	UP	
6.0	-1	27.0	-1	-1	1	1	UP	
6.0	-1	26.0	-1	-1	1	4	UP	
8.0	-1	25.0	-1	-1	1	4	UP	
10.0	-1	24.0	-1	-1	1	4	UP	
12.0	-1	23.0	-1	-1	1	4	UP	
14.0	-1	22.0	-1	-1	1	4	UP	
16.0	-1	21.0	-1	-1	1	4	UP	
18.0	-1	20.0	-1	-1	1	4	UP	
20.0	-1	19.0	-1	-1	1	4	UP	
22.0	-1	18.0	-1	-1	1	4	UP	
24.0	-1	17.0	-1	-1	1	4	UP	
26.0	-1	16.0	-1	-1	4	4	LEFT	
26.0	-1	15.0	-1	-1	4	4	LEFT	
26.0	-1	14.0	-1	-1	4	4	LEFT	
39.0	-1	13.0	-1	-1	4	1	LEFT	
39.0	-1	12.0	-1	-1	4	1	LEFT	
39.0	-1	11.0	-1	-1	4	1	LEFT	
39.0	-1	10.0	-1	-1	4	1	LEFT	
39.0	-1	9.0	-1	-1	4	1	LEFT	
39.0	-1	8.0	-1	-1	1	1	UP	
39.0	-1	7.0	-1	-1	1	1	UP	
39.0	-1	6.0	-1	-1	1	1	UP	
39.0	-1	5.0	-1	-1	1	2	UP	
41.0	-1	4.0	-1	-1	1	2	UP	
43.0	-1	3.0	-1	-1	1	2	UP	
45.0	-1	2.0	-1	-1	1	2	UP	
47.0	-1	1.0	-1	-1	1	4	UP	
47.0	1	100.0	-1	-1	3	4	DOWN	
45.0	1	99.0	-1	-1	3	4	DOWN	
44.0	1	98.0	-1	-1	3	4	DOWN	
42.0	1	97.0	-1	-1	3	4	DOWN	
41.0	1	96.0	-1	-1	3	4	DOWN	
39.0	1	95.0	-1	-1	3	4	DOWN	
38.0	1	94.0	-1	-1	3	3	DOWN	
38.0	1	93.0	-1	-1	3	3	DOWN	
37.0	1	92.0	-1	-1	2	3	RIGHT	
37.0	1	93.0	-1	-1	2	3	RIGHT	
36.0	1	94.0	-1	-1	2	3	RIGHT	
36.0	1	95.0	-1	-1	2	3	RIGHT	
35.0	1	96.0	-1	-1	2	3	RIGHT	
35.0	1	97.0	-1	-1	2	3	RIGHT	
34.0	1	98.0	-1	-1	2	3	RIGHT	
34.0	1	99.0	-1	-1	2	3	RIGHT	
33.0	1	100.0	-1	-1	3	3	DOWN	
33.0	1	99.0	-1	-1	3	3	DOWN	
32.0	1	98.0	-1	-1	3	3	DOWN	
32.0	1	97.0	-1	-1	3	3	DOWN	
31.0	1	96.0	-1	-1	3	3	DOWN	
31.0	1	95.0	-1	-1	3	3	DOWN	
30.0	1	94.0	-1	-1	3	3	DOWN	
21.0	1	93.0	-1	-1	3	2	DOWN	
20.0	1	92.0	-1	-1	3	2	DOWN	
18.0	1	91.0	-1	-1	3	2	DOWN	
17.0	1	90.0	-1	-1	3	2	DOWN	
15.0	1	89.0	-1	-1	3	2	DOWN	
14.0	1	88.0	-1	-1	3	2	DOWN	
12.0	1	87.0	-1	-1	3	2	DOWN	
11.0	1	86.0	-1	-1	3	2	DOWN	
9.0	1	85.0	-1	-1	3	2	DOWN	
8.0	1	84.0	-1	-1	4	2	LEFT	
